,equity
2018-05-07,160305.24099541898
2018-05-08,160348.6937151074
2018-05-09,161174.57568026776
2018-05-10,161713.07878829236
2018-05-11,161296.59342862363
2018-05-14,161590.30746651883
2018-05-15,161367.88724614377
2018-05-16,162020.41024733777
2018-05-17,161624.1746215939
2018-05-18,161227.90591098065
2018-05-21,161710.9467768788
2018-05-22,162444.80879880185
2018-05-23,162949.39462615247
2018-05-24,163313.48239375348
2018-05-25,163363.53824712033
2018-05-29,163652.58391381497
2018-05-30,163852.61544181104
2018-05-31,162678.57592774625
2018-06-01,163201.82608557935
2018-06-04,163643.93467093701
2018-06-05,163874.82175542112
2018-06-06,163889.54087163205
2018-06-07,163818.64158679242
2018-06-08,164167.19662095304
2018-06-11,164150.50450040097
2018-06-12,164069.93045188184
2018-06-13,163966.48001528974
2018-06-14,164015.28904153104
2018-06-15,163711.37921668286
2018-06-18,163786.82566453214
2018-06-19,163859.55804778333
2018-06-20,163934.93822766538
2018-06-21,163778.66423417325
2018-06-22,162933.97591258283
2018-06-25,161218.21745082742
2018-06-26,161878.05878993875
2018-06-27,160816.60372897988
2018-06-28,161320.72110760244
2018-06-29,161052.46243584188
2018-07-02,161670.73864758047
2018-07-03,160848.64732515844
2018-07-05,161321.48372089895
2018-07-06,161605.48883831533
2018-07-09,162001.16205751928
2018-07-10,162517.1710386951
2018-07-11,161945.9220348079
2018-07-12,162628.8473540027
2018-07-13,162894.45620734285
2018-07-16,162840.23999030184
2018-07-17,163359.01593978
2018-07-18,163420.02562005114
2018-07-19,162946.67553383898
2018-07-20,162575.04961115908
2018-07-23,162264.11589343142
2018-07-24,162062.01069075655
2018-07-25,162402.147671767
2018-07-26,162322.4619594295
2018-07-27,162341.59100539278
2018-07-30,161621.66035754274
2018-07-31,161574.24701220583
2018-08-01,161591.59168250154
2018-08-02,162996.0319442724
2018-08-03,162748.25318145502
2018-08-06,162873.5241470312
2018-08-07,162779.25787353265
2018-08-08,163083.783058164
2018-08-09,163076.95755767572
2018-08-10,162639.7660522436
2018-08-13,162534.4303970312
2018-08-14,163046.32470702875
2018-08-15,161110.99211120355
2018-08-16,160920.23162385882
2018-08-17,161030.76536485614
2018-08-20,161444.81682130756
2018-08-21,162665.59667894305
2018-08-22,163388.04297563495
2018-08-23,163277.5461227602
2018-08-24,164083.71272966327
2018-08-27,165138.21112749042
2018-08-28,165286.44741365375
2018-08-29,166171.65402147235
2018-08-30,166703.41758272113
2018-08-31,167042.50323793353
2018-09-04,166662.8351814455
2018-09-05,164713.41731174913
2018-09-06,163698.27347218627
2018-09-07,163229.0121196472
2018-09-10,163879.92613637084
2018-09-11,164708.12251698607
2018-09-12,165201.68841969603
2018-09-13,166238.20375682414
2018-09-14,167315.39998485148
2018-09-17,166514.85314036906
2018-09-18,167636.1368622929
2018-09-19,167112.51764537394
2018-09-20,167532.11651648395
2018-09-21,167753.72391547076
2018-09-24,169061.30649222247
2018-09-25,170314.62809790485
2018-09-26,169516.059257878
2018-09-27,169914.6856426131
2018-09-28,170110.01214636676
2018-10-01,171578.58751334064
2018-10-02,170672.57555205608
2018-10-03,169953.28042418743
2018-10-04,168915.49191863323
2018-10-05,168048.2383328178
2018-10-08,166365.50792510295
2018-10-09,166709.79948241496
2018-10-10,163920.9336376884
2018-10-11,162989.6146827208
2018-10-12,165045.18706438792
2018-10-15,163874.87509844554
2018-10-16,165658.2526466633
2018-10-17,165646.9157478596
2018-10-18,164349.38727169714
2018-10-19,163141.79294186315
2018-10-22,163629.9766271659
2018-10-23,162938.54689388952
2018-10-24,160489.4693639823
2018-10-25,161875.28063564977
2018-10-26,160485.1716268607
2018-10-29,159071.83674984655
2018-10-30,160348.59631805704
2018-10-31,162462.73052673624
2018-11-01,162993.8331115751
2018-11-02,162406.71132352308
2018-11-05,162032.52316358045
2018-11-06,162145.64952161268
2018-11-07,145867.65419080213
2018-11-08,145976.7767115479
2018-11-09,146528.19209587597
2018-11-12,145893.25644886517
2018-11-13,145455.40679848217
2018-11-14,144837.83201324963
2018-11-15,144507.61280453228
2018-11-16,144245.9946213963
2018-11-19,143454.63686382794
2018-11-20,142404.57783615612
2018-11-21,143014.83179008984
2018-11-23,142908.9211159947
2018-11-26,143037.2454720738
2018-11-27,143463.94873344922
2018-11-28,144310.74000847363
2018-11-29,144767.55266487622
2018-11-30,144500.77351868176
2018-12-03,145021.89179337048
2018-12-04,143681.9489098001
2018-12-06,144004.35742382292
2018-12-07,143013.71403984312
2018-12-10,143778.9408522058
2018-12-11,143905.9790831018
2018-12-12,143859.79118065123
2018-12-13,143942.31562713865
2018-12-14,142433.98977188353
2018-12-17,141220.945174111
2018-12-18,141500.4359616171
2018-12-19,140612.03851117002
2018-12-20,139351.38369931089
2018-12-21,138287.1394318472
2018-12-24,137360.71170367108
2018-12-26,137648.5858594748
2018-12-27,137648.5858594748
2018-12-28,137648.5858594748
2018-12-31,137828.99530767195
2019-01-02,138312.80809758895
2019-01-03,137479.63060909652
2019-01-04,138117.12703853988
2019-01-07,139213.46832806015
2019-01-08,139478.41428333663
2019-01-09,139708.10615307235
2019-01-10,140090.5022388115
2019-01-11,139944.1001392021
2019-01-14,139556.0504394188
2019-01-15,140354.85313469314
2019-01-16,140390.31227165603
2019-01-17,140668.09564739608
2019-01-18,140901.76356178665
2019-01-22,141234.22616154098
2019-01-23,141282.00040528335
2019-01-24,141463.14003274002
2019-01-25,140820.1336393074
2019-01-28,140073.29076001205
2019-01-29,139210.39994781837
2019-01-30,139579.901729282
2019-01-31,140215.6657425724
2019-02-01,140393.0593191944
2019-02-04,140034.93762298155
2019-02-05,140108.69749541808
2019-02-06,139753.4636210971
2019-02-07,141804.75639529753
2019-02-08,142075.84483809996
2019-02-11,143196.82386012602
2019-02-12,143487.8161744647
2019-02-13,143539.5977658801
2019-02-14,144170.921264606
2019-02-15,144776.55114169646
2019-02-19,144773.52196403075
2019-02-20,144934.8490514331
2019-02-21,145086.6041730931
2019-02-22,145407.1929141273
2019-02-25,145218.49523046904
2019-02-26,145281.3167617648
2019-02-27,145665.79484501478
2019-02-28,146344.29817715284
2019-03-01,148098.08528652784
2019-03-04,148172.3796427623
2019-03-05,148306.1035513858
2019-03-06,146846.84544324677
2019-03-07,146137.63255243632
2019-03-08,146133.40808996267
2019-03-11,145333.8350098998
2019-03-12,146233.48335203237
2019-03-13,146786.8818105132
2019-03-14,146407.1112286038
2019-03-15,147259.69380917022
2019-03-18,147769.21443905303
2019-03-19,148467.14562572906
2019-03-20,149542.45627463763
2019-03-21,149743.39694846576
2019-03-22,148646.82177927787
2019-03-25,149537.66599554569
2019-03-26,150556.33970160037
2019-03-27,151363.79494121822
2019-03-28,151176.74554661068
2019-03-29,151760.81286838802
2019-04-01,151650.31880787166
2019-04-02,151591.97839644982
2019-04-03,151449.81086638567
2019-04-04,148974.24246666752
2019-04-05,150005.51267702118
2019-04-08,150149.02964479462
2019-04-09,150148.3688755916
2019-04-10,150728.4745530239
2019-04-11,149682.01938334617
2019-04-12,148741.71959222422
2019-04-15,148142.75934899913
2019-04-16,145216.4616805421
2019-04-17,137711.87047113047
2019-04-18,138146.45662225352
2019-04-22,135413.53106225596
2019-04-23,137268.04514611827
2019-04-24,139330.4736892091
2019-04-25,141024.3574630128
2019-04-26,141891.6670180665
2019-04-29,141496.33316859836
2019-04-30,141088.6048799283
2019-05-01,140315.9342025565
2019-05-02,141219.5108116059
2019-05-03,141655.90108565375
2019-05-06,140417.65125350043
2019-05-07,139329.20368269965
2019-05-08,139509.43909218826
2019-05-09,139089.2595553688
2019-05-10,139739.4944873146
2019-05-13,136953.74907199584
2019-05-14,137718.41369747568
2019-05-15,138383.00751857745
2019-05-16,139159.09941463458
2019-05-17,138613.69626216876
2019-05-20,138083.39428310381
2019-05-21,137948.40442256915
2019-05-22,137213.12654476153
2019-05-23,134362.07751827227
2019-05-24,133803.2685548903
2019-05-28,134160.4622032286
2019-05-29,134732.95255204453
2019-05-30,134817.48959984825
2019-05-31,133751.14116283687
2019-06-03,133833.95883556636
2019-06-04,134218.0727541805
2019-06-05,135637.62593622314
2019-06-06,136146.73179025756
2019-06-07,136356.47117014037
2019-06-10,135371.28439874755
2019-06-11,134673.9353822333
2019-06-12,135310.1913751227
2019-06-13,135524.8910329457
2019-06-14,136427.56941200455
2019-06-17,136331.37009407242
2019-06-18,137025.5817487355
2019-06-19,137700.8373410817
2019-06-20,138436.72248054703
2019-06-21,138495.73309684952
2019-06-24,138269.31930519303
2019-06-25,137219.5343244191
2019-06-26,135806.29663826188
2019-06-27,136728.79711509903
2019-06-28,137858.14988304337
2019-07-01,138698.10995068282
2019-07-02,139042.9393082263
2019-07-03,140183.7642441394
2019-07-05,139503.6164461677
2019-07-08,138649.36061731027
2019-07-09,138646.24342981027
2019-07-10,138648.35474267649
2019-07-11,138728.2502352302
2019-07-12,137879.75536218332
2019-07-15,137836.36958947824
2019-07-16,137526.5653750007
2019-07-17,137033.93178157686
2019-07-18,137960.14245967745
2019-07-19,136358.28935603975
2019-07-22,136729.01637630342
2019-07-23,137810.7390478122
2019-07-24,136501.24452571748
2019-07-25,137118.1891363132
2019-07-26,137980.31392269014
2019-07-29,138355.31550976163
2019-07-30,139407.74068066006
2019-07-31,137412.40948864346
2019-08-01,136271.05502916512
2019-08-02,136006.5755502896
2019-08-05,136098.28551009
2019-08-06,137370.42390529063
2019-08-07,137565.2555855885
2019-08-08,138549.00377742198
2019-08-09,138901.56047908214
2019-08-12,138798.47950068858
2019-08-13,138832.69118586925
2019-08-14,137926.91659584397
2019-08-15,137521.0430448018
2019-08-16,138115.82438635454
2019-08-19,138423.89743780717
2019-08-20,138455.54650854692
2019-08-21,138804.03681921586
2019-08-22,139647.7771375142
2019-08-23,137830.24385809526
2019-08-26,138536.26698279008
2019-08-27,138635.9227444753
2019-08-28,139382.95556396013
2019-08-29,142565.67168181902
2019-08-30,143142.20609153435
2019-09-03,142762.33798744995
2019-09-04,141448.51895745203
2019-09-05,141324.79530938074
2019-09-06,140936.99227745936
2019-09-09,138222.43865516834
2019-09-10,137169.52072971404
2019-09-11,137049.59500147845
2019-09-12,137782.26980804396
2019-09-13,138318.34278320265
2019-09-16,137929.79115508986
2019-09-17,140262.9500862188
2019-09-18,140167.35876236626
2019-09-19,140295.11464462944
2019-09-20,140278.67013321587
2019-09-23,140055.24312326917
2019-09-24,140740.42357370863
2019-09-25,140818.1059314967
2019-09-26,141328.6126453639
2019-09-27,140521.29298136244
2019-09-30,140721.71327707777
2019-10-01,139774.94013712415
2019-10-02,138295.49282346386
2019-10-03,139123.01124463696
2019-10-04,140853.56564412732
2019-10-07,140203.8454464497
2019-10-08,137955.99797330517
2019-10-09,140319.80461011548
2019-10-10,140505.70051656384
2019-10-11,141489.62332425732
2019-10-14,141051.58120046277
2019-10-15,142427.88598905224
2019-10-16,140716.5929363789
2019-10-17,141323.20192584407
2019-10-18,141103.23360118282
2019-10-21,143119.45329341304
2019-10-22,141575.46155795467
2019-10-23,140199.07809695613
2019-10-24,146551.077663988
2019-10-25,146994.03083621064
2019-10-28,149154.77534977143
2019-10-29,146369.59677234833
2019-10-30,147913.1195651645
2019-10-31,146271.21368439685
2019-11-01,147583.58102721718
2019-11-04,147723.3446196381
2019-11-05,147120.34544361272
2019-11-06,147275.3872507874
2019-11-07,146718.08714473882
2019-11-08,147696.79457462468
2019-11-11,148061.05139910727
2019-11-12,148754.05868899374
2019-11-13,149868.78171908407
2019-11-14,150160.37491595297
2019-11-15,152369.61158358603
2019-11-18,150780.5267244384
2019-11-19,149171.3985010192
2019-11-20,148029.39302692862
2019-11-21,142140.5751024291
2019-11-22,141228.60272749013
2019-11-25,144318.48462850341
2019-11-26,144246.46350652465
2019-11-27,145424.50607473144
2019-11-29,143608.25302297363
2019-12-02,142452.27572423706
2019-12-03,140176.63088781128
2019-12-04,142386.1785638977
2019-12-05,142858.2059827984
2019-12-06,144611.61281263237
2019-12-09,143656.42809354668
2019-12-10,144593.15414487725
2019-12-11,147382.30076276665
2019-12-12,149980.27916776543
2019-12-13,149837.66437757888
2019-12-16,151350.04181898513
2019-12-17,152984.13669432083
2019-12-18,152460.26009596267
2019-12-19,153168.14234198013
2019-12-20,154579.1624683229
2019-12-23,153997.04754103103
2019-12-24,154153.9338859407
2019-12-26,154756.79710997024
2019-12-27,154268.34382093826
2019-12-30,153851.73635900894
2019-12-31,153415.82899321
2020-01-02,155963.6043685762
2020-01-03,153885.41445387283
2020-01-06,151458.67296636978
2020-01-07,153470.60318983474
2020-01-08,153942.23326910415
2020-01-09,153474.3312953798
2020-01-10,152325.7212146608
2020-01-13,153990.44895590225
2020-01-14,155534.0246166078
2020-01-15,154613.41645086685
2020-01-16,156964.92639196792
2020-01-17,156559.47514379898
2020-01-21,157523.66243362526
2020-01-22,159467.164478303
2020-01-23,161980.88394928077
2020-01-24,156843.1775791237
2020-01-27,150358.0202266762
2020-01-28,154277.79313956414
2020-01-29,151917.00297461663
2020-01-30,153567.54273520623
2020-01-31,147680.43403922234
2020-02-03,151595.77242977975
2020-02-04,155438.8502340906
2020-02-05,154378.93476396732
2020-02-06,154698.98046404056
2020-02-07,153754.74219423466
2020-02-10,154550.1878744022
2020-02-11,155315.40389307897
2020-02-12,155869.40392359655
2020-02-13,155906.22855814855
2020-02-14,154781.37506541173
2020-02-18,153908.31906565587
2020-02-19,154922.46847590368
2020-02-20,154620.03448161046
2020-02-21,153502.84500941198
2020-02-24,151292.23013361852
2020-02-25,149989.0980915493
2020-02-26,149933.69020504417
2020-02-27,147264.98594707908
2020-02-28,145324.58439390632
2020-03-02,145324.58439390632
2020-03-03,145324.58439390632
2020-03-04,145324.58439390632
2020-03-05,145324.58439390632
2020-03-06,145324.58439390632
2020-03-09,145324.58439390632
2020-03-10,145324.58439390632
2020-03-11,145324.58439390632
2020-03-12,145324.58439390632
2020-03-13,145324.58439390632
2020-03-16,145324.58439390632
2020-03-17,145324.58439390632
2020-03-18,145324.58439390632
2020-03-19,145324.58439390632
2020-03-20,145324.58439390632
2020-03-23,145324.58439390632
2020-03-24,145324.58439390632
2020-03-25,145324.58439390632
2020-03-26,145324.58439390632
2020-03-27,145324.58439390632
2020-03-30,145324.58439390632
2020-03-31,145324.58439390632
2020-04-01,145324.58439390632
2020-04-02,145324.58439390632
2020-04-03,145324.58439390632
2020-04-06,145324.58439390632
2020-04-07,145324.58439390632
2020-04-08,145324.58439390632
2020-04-09,145324.58439390632
2020-04-13,145324.58439390632
2020-04-14,145324.58439390632
2020-04-15,145324.58439390632
2020-04-16,145324.58439390632
2020-04-17,145324.58439390632
2020-04-20,145324.58439390632
2020-04-21,145324.58439390632
2020-04-22,145324.58439390632
2020-04-23,145324.58439390632
2020-04-24,145324.58439390632
2020-04-27,145324.58439390632
2020-04-28,145324.58439390632
2020-04-29,145324.58439390632
2020-04-30,145046.84394733142
2020-05-01,144499.88627902698
2020-05-04,144462.84676301124
2020-05-05,144462.84676301124
2020-05-06,144462.84676301124
2020-05-07,144462.84676301124
2020-05-08,144770.83008604505
2020-05-11,145350.5369947479
2020-05-12,145047.9734180496
2020-05-13,144907.4890726135
2020-05-14,144790.36097787303
2020-05-15,144790.36097787303
2020-05-18,144790.36097787303
2020-05-19,144675.3673841732
2020-05-20,144666.52790281945
2020-05-21,144593.51032564812
2020-05-22,144737.05887720757
2020-05-26,144615.273482539
2020-05-27,144885.09944746667
2020-05-28,144597.46578142815
2020-05-29,145501.8943235653
2020-06-01,145872.27552912408
2020-06-02,145824.5802132589
2020-06-03,145819.7434842092
2020-06-04,145649.29019708457
2020-06-05,146081.87535829368
2020-06-08,146451.4364315969
2020-06-09,146788.8283783895
2020-06-10,147735.29521531882
2020-06-11,146644.12283010306
2020-06-12,147124.00764981363
2020-06-15,147124.00764981363
2020-06-16,147124.00764981363
2020-06-17,147124.00764981363
2020-06-18,147119.22161845132
2020-06-19,147077.91925410196
2020-06-22,147131.5345212989
2020-06-23,147131.5345212989
2020-06-24,147131.5345212989
2020-06-25,147489.44919877074
2020-06-26,146861.58008103393
2020-06-29,147356.35917286895
2020-06-30,148004.07577614806
2020-07-01,148245.89328579925
2020-07-02,148821.510233927
2020-07-06,150113.6829996588
2020-07-07,150209.82606225036
2020-07-08,150522.2064037802
2020-07-09,150908.2708826544
2020-07-10,151769.51546769164
2020-07-13,151504.54224267215
2020-07-14,151949.51986088962
2020-07-15,152008.5440002939
2020-07-16,151679.3397356531
2020-07-17,151701.19217362613
2020-07-20,152595.0089041254
2020-07-21,152086.3344589731
2020-07-22,152270.49836030215
2020-07-23,151395.07333054752
2020-07-24,151071.82549061984
2020-07-27,151857.1920153162
2020-07-28,151350.6366774103
2020-07-29,151773.2543484232
2020-07-30,151934.8067995569
2020-07-31,152652.7351843378
2020-08-03,153348.23393979282
2020-08-04,153575.31165375918
2020-08-05,153651.0275398752
2020-08-06,154047.3881222269
2020-08-07,153584.7705074808
2020-08-10,153589.9226137659
2020-08-11,152912.9986635706
2020-08-12,154278.84755482883
2020-08-13,154687.9866920969
2020-08-14,154873.42989316196
2020-08-17,156022.40089764804
2020-08-18,156231.62739625186
2020-08-19,156135.20962491244
2020-08-20,156781.84881177158
2020-08-21,157880.6990181467
2020-08-24,157932.04869237155
2020-08-25,157884.71416630954
2020-08-26,158498.57628026218
2020-08-27,158564.22918668002
2020-08-28,158809.34621300906
2020-08-31,160262.84348550052
2020-09-01,160699.8425165674
2020-09-02,160313.23716988773
2020-09-03,157759.78037228793
2020-09-04,157665.4594484827
2020-09-08,154912.46217217654
2020-09-09,156500.22554364413
2020-09-10,155962.67390504092
2020-09-11,155762.23121323794
2020-09-14,157376.3507896921
2020-09-15,157997.47645917148
2020-09-16,157217.05821671695
2020-09-17,156700.8129412195
2020-09-18,156475.928985264
2020-09-21,157170.98579564304
2020-09-22,156968.33882680148
2020-09-23,155440.624918606
2020-09-24,155808.5583673975
2020-09-25,156883.17077412814
2020-09-28,157480.8030420801
2020-09-29,157492.36231103152
2020-09-30,158013.10853448123
2020-10-01,158513.23676457614
2020-10-02,157220.66985192508
2020-10-05,158120.6982714197
2020-10-06,157673.17997136325
2020-10-07,158205.3145157358
2020-10-08,158128.9039474985
2020-10-09,158391.48481812686
2020-10-12,159519.22108712405
2020-10-13,159316.58523431033
2020-10-14,159485.18500294894
2020-10-15,159133.8894440195
2020-10-16,158706.73382249087
2020-10-19,158063.86274399966
2020-10-20,158148.20340790958
2020-10-21,158015.55288186282
2020-10-22,157862.8965250513
2020-10-23,157865.14674725741
2020-10-26,157546.93881573886
2020-10-27,157927.81549039096
2020-10-28,156587.16045060367
2020-10-29,156896.96822230273
2020-10-30,156896.96822230273
2020-11-02,156896.96822230273
2020-11-03,156896.96822230273
2020-11-04,156896.96822230273
2020-11-05,156896.96822230273
2020-11-06,156896.96822230273
2020-11-09,156896.96822230273
2020-11-10,156896.96822230273
2020-11-11,156896.96822230273
2020-11-12,156896.96822230273
2020-11-13,156896.96822230273
2020-11-16,156896.96822230273
2020-11-17,156896.96822230273
2020-11-18,157302.88871782948
2020-11-19,157519.09550398518
2020-11-20,157114.52404230763
2020-11-23,157293.93030661275
2020-11-24,157733.92397898366
2020-11-25,158166.9744426601
2020-11-27,158374.48077219655
2020-11-30,158383.08020037343
2020-12-01,158875.60902231862
2020-12-02,158775.65900438954
2020-12-03,159004.336711108
2020-12-04,159106.80483549763
2020-12-07,159791.5170261257
2020-12-08,159793.10083311726
2020-12-09,158805.6139470928
2020-12-10,159231.18371218373
2020-12-11,158983.41367834737
2020-12-14,159459.48044127156
2020-12-15,159840.5302593105
2020-12-16,159641.45410364796
2020-12-17,160180.78817099263
2020-12-18,160111.81996935536
2020-12-21,160067.5956775539
2020-12-22,160181.71960371663
2020-12-23,160050.5867101543
2020-12-24,160317.9277459972
2020-12-28,160644.97523993184
2020-12-29,160561.56768149068
2020-12-30,160936.81027430226
2020-12-31,160943.70063990285
2021-01-04,161054.80328577687
2021-01-05,161334.00585084799
2021-01-06,160789.69651132467
2021-01-07,161971.85837179067
2021-01-08,162552.27305704
2021-01-11,161932.46687990072
2021-01-12,162170.98924070242
2021-01-13,162388.69756418112
2021-01-14,161987.01703554037
2021-01-15,161527.97060209158
2021-01-19,161821.13853364828
2021-01-20,162349.40279584768
2021-01-21,162919.93227582815
2021-01-22,163005.58847719076
2021-01-25,163550.63918405416
2021-01-26,163477.4452324474
2021-01-27,163009.8546133602
2021-01-28,162439.18871430343
2021-01-29,162439.18871430343
2021-02-01,162439.18871430343
2021-02-02,163079.19524355166
2021-02-03,162608.52773256533
2021-02-04,162868.07803125613
2021-02-05,162956.39203806155
2021-02-08,163626.4548111097
2021-02-09,163640.4678592817
2021-02-10,163228.39722443977
2021-02-11,163876.9503917829
2021-02-12,164064.67876054207
2021-02-16,164022.22114278236
2021-02-17,163489.2486629621
2021-02-18,162992.56079675118
2021-02-19,163537.6500234739
2021-02-22,162914.40602303902
2021-02-23,162766.4437675611
2021-02-24,164585.03359399646
2021-02-25,164433.4561098656
2021-02-26,164328.4722522365
2021-03-01,165485.3532451259
2021-03-02,163840.01869780174
2021-03-03,162451.31950384728
2021-03-04,160885.3476267492
2021-03-05,160636.70396143547
2021-03-08,158523.1051684057
2021-03-09,161546.51529509178
2021-03-10,160905.08115679375
2021-03-11,162219.3062019979
2021-03-12,161939.89721399895
2021-03-15,162916.11772448174
2021-03-16,162595.22898713464
2021-03-17,162953.4841465127
2021-03-18,161510.0412143838
2021-03-19,161835.37330190057
2021-03-22,162420.85161916132
2021-03-23,161907.19038430566
2021-03-24,161143.77807084436
2021-03-25,161187.2474207055
2021-03-26,161769.96879903192
2021-03-29,161286.10267583246
2021-03-30,161735.85259763116
2021-03-31,162914.48395387048
2021-04-01,163741.59164563532
2021-04-05,163926.99270153837
2021-04-06,163917.1733121951
2021-04-07,164201.32212436813
2021-04-08,163860.77831829208
2021-04-09,164195.64396061338
2021-04-12,164688.49544681943
2021-04-13,166560.69677583943
2021-04-14,167590.5306724764
2021-04-15,168861.77179949055
2021-04-16,169113.71367113362
2021-04-19,168257.71418230305
2021-04-20,166432.97552339802
2021-04-21,168296.0430931307
2021-04-22,168071.979757712
2021-04-23,170528.38559572469
2021-04-26,171068.9023193575
2021-04-27,170282.91512148152
2021-04-28,170780.92931215535
2021-04-29,171348.52977602254
2021-04-30,170837.16031496297
2021-05-03,171689.2352212636
2021-05-04,171698.67337739153
2021-05-05,172723.8102639882
2021-05-06,174135.9803460805
2021-05-07,176412.88935792132
2021-05-10,175199.1193002431
2021-05-11,173811.13550507708
2021-05-12,171732.58615775488
2021-05-13,171559.16606955155
2021-05-14,173247.6690602742
2021-05-17,173219.71325735672
2021-05-18,171376.7683988057
2021-05-19,170044.9673200093
2021-05-20,170730.69439749344
2021-05-21,171172.64752804313
2021-05-24,171790.40210221102
2021-05-25,170851.6748835831
2021-05-26,172094.8354480057
2021-05-27,174102.38028157502
2021-05-28,174005.22963918
2021-06-01,175856.2825108841
2021-06-02,174319.73623551728
2021-06-03,172997.73206605317
2021-06-04,174259.29740037324
2021-06-07,173747.4223062524
2021-06-08,174137.1187669763
2021-06-09,173121.15003604977
2021-06-10,173208.70727176755
2021-06-11,173453.22066285997
2021-06-14,173820.61594179063
2021-06-15,173320.3435342589
2021-06-16,172756.4598558226
2021-06-17,171249.59871843248
2021-06-18,169523.39908769517
2021-06-21,170860.94838884263
2021-06-22,171418.45100953965
2021-06-23,172706.6103990355
2021-06-24,174735.3050755067
2021-06-25,174435.94245038464
2021-06-28,175221.91966138317
2021-06-29,175098.4390247865
2021-06-30,174994.219839911
2021-07-01,174026.1276310487
2021-07-02,174020.86724843289
2021-07-06,172229.01641072537
2021-07-07,171258.791213887
2021-07-08,171207.54521168972
2021-07-09,173824.40357960964
2021-07-12,174574.0066069534
2021-07-13,173559.5597685745
2021-07-14,171769.15483845974
2021-07-15,170668.194389241
2021-07-16,169840.44026173855
2021-07-19,167773.39114369656
2021-07-20,170350.06417460146
2021-07-21,171737.6464156598
2021-07-22,171462.25128931704
2021-07-23,171400.35059722717
2021-07-26,171632.07130035217
2021-07-27,170310.39023956115
2021-07-28,171697.61683639343
2021-07-29,173157.60470947082
2021-07-30,172472.430362547
2021-08-02,171595.889598692
2021-08-03,172989.5028913861
2021-08-04,171559.39110168273
2021-08-05,173936.31935485656
2021-08-06,173951.1733930951
2021-08-09,173889.60147842224
2021-08-10,176119.5080374127
2021-08-11,177287.55192931945
2021-08-12,178223.42530044372
2021-08-13,177433.1529997235
2021-08-16,175955.78394683654
2021-08-17,174860.19229110534
2021-08-18,175271.66242584045
2021-08-19,173855.7586953175
2021-08-20,174585.4888665211
2021-08-23,176291.6130501759
2021-08-24,177536.09467096446
2021-08-25,179209.8669487965
2021-08-26,178289.39724512218
2021-08-27,180333.3486827201
2021-08-30,180004.70082505408
2021-08-31,179355.45453675452
2021-09-01,179070.1477919903
2021-09-02,183506.2029610562
2021-09-03,182701.843311398
2021-09-07,181927.4325905728
2021-09-08,180732.31451806304
2021-09-09,180359.352081387
2021-09-10,179716.14085397002
2021-09-13,181988.20867129962
2021-09-14,179798.25019427936
2021-09-15,182028.00300189655
2021-09-16,180294.83264484425
2021-09-17,177967.0873292925
2021-09-20,173190.98012506764
2021-09-21,173600.19552718007
2021-09-22,175824.4028063854
2021-09-23,177944.83398161732
2021-09-24,177647.5241633495
2021-09-27,180077.7521067699
2021-09-28,176574.17500884406
2021-09-29,174879.6664790961
2021-09-30,172753.69905661076
2021-10-01,174397.18889671832
2021-10-04,174312.15112425576
2021-10-05,174898.99414946328
2021-10-06,173928.0541088749
2021-10-07,174967.02611662637
2021-10-08,175803.7949154545
2021-10-11,175300.44203306924
2021-10-12,175738.52673460732
2021-10-13,175438.89284884284
2021-10-14,176574.4147980205
2021-10-15,176430.48376774706
2021-10-18,178047.7389022215
2021-10-19,178126.61838449078
2021-10-20,179311.74843514996
2021-10-21,178856.41418756085
2021-10-22,180694.46151650982
2021-10-25,183136.40893090802
2021-10-26,182415.89420236187
2021-10-27,178396.39215452914
2021-10-28,181180.19904692416
2021-10-29,180403.79613859896
2021-11-01,182337.68075163607
2021-11-02,181842.20363573084
2021-11-03,181468.87594560633
2021-11-04,182279.18027452478
2021-11-05,182472.6035151864
2021-11-08,183361.22386125574
2021-11-09,181177.83447603235
2021-11-10,178495.047862568
2021-11-11,178960.62483171473
2021-11-12,177870.42490343103
2021-11-15,178277.29230836878
2021-11-16,178250.18934968958
2021-11-17,177829.26512102137
2021-11-18,177750.68571701343
2021-11-19,176076.70854034717
2021-11-22,177221.46433868702
2021-11-23,179752.79633560474
2021-11-24,180684.0261520415
2021-11-26,176645.93504181202
2021-11-29,177461.9390270604
2021-11-30,175770.94821666612
2021-12-01,174276.24829028978
2021-12-02,174627.39958705188
2021-12-03,173103.66196383716
2021-12-06,173184.1563409734
2021-12-07,174699.47816600086
2021-12-08,174587.03622569324
2021-12-09,173235.56961383106
2021-12-10,173293.65845240833
2021-12-13,171668.8823350835
2021-12-14,171565.23824824573
2021-12-15,172541.52196063282
2021-12-16,171247.9432939458
2021-12-17,170915.04004992725
2021-12-20,170311.2161630559
2021-12-21,172005.98335078254
2021-12-22,173072.80730441108
2021-12-23,173702.2422008802
2021-12-27,175701.39129450812
2021-12-28,175248.1483574201
2021-12-29,174813.6995182325
2021-12-30,174177.20574191108
2021-12-31,174494.4022674848
2022-01-03,176889.22723391547
2022-01-04,178693.67473719871
2022-01-05,176655.2997448281
2022-01-06,180144.87364314354
2022-01-07,181300.3996288613
2022-01-10,180342.3759455104
2022-01-11,183732.5293917079
2022-01-12,184826.05707496597
2022-01-13,183751.4733699701
2022-01-14,186217.18925131776
2022-01-18,185806.51198714378
2022-01-19,184279.06945937278
